season,player,pfr_id,tm,age,pos,g,gs,tgt,rec,yds,td,x1d,ybc,ybc_r,yac,yac_r,adot,brk_tkl,rec_br,drop,drop_percent,int,rat,loaded
2024,Adam Prentice,PrenAd00,NO,27.0,FB,17.0,7.0,4.0,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,,1.0,0.25,0.0,39.6,2025-08-04
2024,Dominick Puni,PuniDo00,SF,24.0,RG,17.0,17.0,0.0,0.0,-3.0,,0.0,0.0,,-3.0,,,0.0,,0.0,,0.0,,2025-08-04
2024,Justyn Ross,RossJu00,KC,25.0,WR,2.0,0.0,1.0,0.0,0.0,,0.0,0.0,,0.0,,10.0,0.0,,0.0,0.0,0.0,39.6,2025-08-04
2024,CJ Stroud,StroCJ00,HOU,23.0,QB,17.0,17.0,1.0,0.0,0.0,,0.0,0.0,,0.0,,10.0,0.0,,0.0,0.0,0.0,39.6,2025-08-04
2024,Stephen Sullivan,SullSt00,CAR,28.0,TE,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,,0.0,,16.0,0.0,,0.0,0.0,0.0,39.6,2025-08-04
2024,Kadarius Toney,ToneKa00,CLE,25.0,WR,3.0,0.0,1.0,0.0,0.0,,0.0,0.0,,0.0,,-5.0,0.0,,0.0,0.0,0.0,39.6,2025-08-04
2024,Xavier Weaver,WeavXa00,ARI,24.0,WR,2.0,0.0,2.0,0.0,0.0,,0.0,0.0,,0.0,,19.5,0.0,,0.0,0.0,0.0,39.6,2025-08-04
2024,Brayden Willis,WillBr06,SF,25.0,TE,10.0,0.0,2.0,0.0,0.0,,0.0,0.0,,0.0,,5.5,0.0,,1.0,0.5,0.0,39.6,2025-08-04
2024,Tristan Wirfs,WirfTr00,TB,25.0,LT,16.0,16.0,0.0,0.0,9.0,,0.0,0.0,,9.0,,,0.0,,0.0,,0.0,,2025-08-04
2024,Dareke Young,YounDa02,SEA,25.0,WR,14.0,0.0,1.0,0.0,0.0,,0.0,0.0,,0.0,,9.0,0.0,,0.0,0.0,0.0,39.6,2025-08-04
